35.0834 	EXP 	Created sliderCover = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, draggable=False, fillColor=array([-1., -1., -1.]), fillColorSpace='rgb', fillRGB=array([-1., -1., -1.]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='sliderCover', opacity=1, ori=0.0, pos=array([ 0.  , -0.36]), size=array([0.8 , 0.18]), units='height', vertices=ndarray(...), win=Window(...))
35.0926 	EXP 	Created leftAnchor = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-7.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.021999999999999995), italic=False, languageStyle='LTR', name='leftAnchor', opacity=1, ori=0.0, pos=array([-0.35, -0.44]), rgb=UNKNOWN, text='Not at all', units='height', win=Window(...), wrapWidth=1)
35.0981 	EXP 	Created rightAnchor = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-8.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.021999999999999995), italic=False, languageStyle='LTR', name='rightAnchor', opacity=1, ori=0.0, pos=array([ 0.35, -0.44]), rgb=UNKNOWN, text='Very much', units='height', win=Window(...), wrapWidth=1)
35.1057 	EXP 	Created warningText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([ 1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-9.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='warningText', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Please answer before 8 seconds', units='height', win=Window(...), wrapWidth=1)
35.1162 	EXP 	Created memoryQuestion = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='memoryQuestion', opacity=1, ori=0.0, pos=array([0. , 0.2]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
35.1189 	EXP 	Created opt1Text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.03), italic=False, languageStyle='LTR', name='opt1Text', opacity=1, ori=0.0, pos=array([0.  , 0.05]), rgb=UNKNOWN, text='1', units='height', win=Window(...), wrapWidth=1)
35.1216 	EXP 	Created opt2Text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.03), italic=False, languageStyle='LTR', name='opt2Text', opacity=1, ori=0.0, pos=array([ 0.  , -0.05]), rgb=UNKNOWN, text='2', units='height', win=Window(...), wrapWidth=1)
35.1238 	EXP 	Created opt3Text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.03), italic=False, languageStyle='LTR', name='opt3Text', opacity=1, ori=0.0, pos=array([ 0.  , -0.15]), rgb=UNKNOWN, text='3', units='height', win=Window(...), wrapWidth=1)
35.1322 	EXP 	Created endText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='endText', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Thank you!\nPress SPACE to exit.', units='height', win=Window(...), wrapWidth=1)
0.0116 	EXP 	ratingSlider: autoLog = True
0.0116 	EXP 	ratingSlider: styleTweaks = []
0.0116 	EXP 	ratingSlider: styleTweaks = []
0.0116 	EXP 	ratingSlider: styleTweaks = []
0.0116 	EXP 	ratingSlider: styleTweaks = []
0.0116 	EXP 	ratingSlider: contrast = 1.0
0.0116 	EXP 	ratingSlider: markerPos = None
0.0116 	EXP 	ratingSlider: autoLog = True
0.0270 	INFO 	Keyboard events cleared
0.0269 	EXP 	text_welcome: autoDraw = True
0.6484 	EXP 	Device response: <KeyPress from None: t=0.373264208999899, value=space, duration=None>
0.6486 	EXP 	Device response: <KeyPress from None: t=0.373264208999899, value=space, duration=0.10406245800186298>
0.6577 	DATA 	Keypress: space
0.6636 	INFO 	Keyboard events cleared
0.6634 	WARNING 	t of last frame was 277.96ms (=1/3)
0.6634 	EXP 	text_welcome: autoDraw = False
0.6634 	EXP 	text_instructions: autoDraw = True
1.1365 	EXP 	Device response: <KeyPress from None: t=1.133414084000833, value=space, duration=None>
1.1686 	EXP 	Imported image_table.csv as conditions, 39 conditions, 3 params
1.1719 	EXP 	Imported image_table.csv as conditions, 39 conditions, 3 params
1.1759 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'product_id': 'CocaColaZero', 'version': 'original', 'image_path': 'taste&health/CocaColaZero_original.png', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
1.1804 	DATA 	Keypress: space
1.1847 	WARNING 	t of last frame was 48.93ms (=1/20)
1.1847 	EXP 	text_instructions: autoDraw = False
1.1847 	EXP 	text_fixation: autoDraw = True
1.2366 	EXP 	Device response: <KeyPress from None: t=1.133414084000833, value=space, duration=0.0960590830000001>
1.7842 	WARNING 	t of last frame was 114.84ms (=1/8)
1.7842 	EXP 	text_fixation: autoDraw = False
1.7842 	EXP 	questionText: height = np.float64(0.035)
1.7842 	EXP 	questionText: height = np.float64(0.035)
1.7842 	EXP 	questionText: height = np.float64(0.035)
1.7842 	EXP 	questionText: text = 'How TASTY do you think the product is?'
1.7842 	EXP 	ratingSlider: markerPos = None
1.7842 	EXP 	ratingSlider: markerPos = None
1.7842 	EXP 	ratingSlider: markerPos = 0.5
1.7842 	EXP 	ratingValueText: height = np.float64(0.028)
1.7842 	EXP 	ratingValueText: height = np.float64(0.028)
1.7842 	EXP 	ratingValueText: height = np.float64(0.028)
1.7842 	EXP 	ratingValueText: text = 'Rating: 0.5'
1.7842 	EXP 	productImage: image = 'taste&health/CocaColaZero_original.png'
1.7842 	EXP 	ratingSlider: markerPos = None
1.7842 	EXP 	ratingSlider: markerPos = None
1.7842 	EXP 	leftAnchor: text = 'Not at all'
1.7842 	EXP 	rightAnchor: text = 'Very much'
1.7842 	EXP 	ratingSlider: markerPos = np.float64(0.5)
1.7842 	EXP 	ratingValueText: text = 'Rating: 0.5'
1.7842 	EXP 	productImage: autoDraw = True
1.7842 	EXP 	questionText: autoDraw = True
1.7842 	EXP 	ratingValueText: autoDraw = True
1.7842 	EXP 	ratingSlider: autoDraw = True
1.7842 	EXP 	sliderCover: autoDraw = True
1.7842 	EXP 	leftAnchor: autoDraw = True
1.7842 	EXP 	rightAnchor: autoDraw = True
1.7842 	EXP 	warningText: autoDraw = True
1.7842 	EXP 	warningText: height = np.float64(0.05)
1.7842 	EXP 	warningText: height = np.float64(0.05)
1.7842 	EXP 	warningText: height = np.float64(0.05)
1.7842 	EXP 	warningText: text = 'Please answer before 8 seconds'
1.8029 	EXP 	leftAnchor: text = 'Not at all'
1.8029 	EXP 	rightAnchor: text = 'Very much'
1.8029 	EXP 	ratingSlider: markerPos = np.float64(0.5)
1.8029 	EXP 	ratingValueText: text = 'Rating: 0.5'
1.8212 	EXP 	leftAnchor: text = 'Not at all'
1.8212 	EXP 	rightAnchor: text = 'Very much'
1.8212 	EXP 	ratingSlider: markerPos = np.float64(0.5)
1.8212 	EXP 	ratingValueText: text = 'Rating: 0.5'
1.8395 	EXP 	leftAnchor: text = 'Not at all'
1.8395 	EXP 	rightAnchor: text = 'Very much'
1.8395 	EXP 	ratingSlider: markerPos = np.float64(0.5)
1.8395 	EXP 	ratingValueText: text = 'Rating: 0.5'
1.8574 	EXP 	leftAnchor: text = 'Not at all'
1.8574 	EXP 	rightAnchor: text = 'Very much'
1.8574 	EXP 	ratingSlider: markerPos = np.float64(0.5)
1.8574 	EXP 	ratingValueText: text = 'Rating: 0.5'
1.8750 	EXP 	leftAnchor: text = 'Not at all'
1.8750 	EXP 	rightAnchor: text = 'Very much'
1.8750 	EXP 	ratingSlider: markerPos = np.float64(0.5)
1.8750 	EXP 	ratingValueText: text = 'Rating: 0.5'
1.8924 	EXP 	leftAnchor: text = 'Not at all'
1.8924 	EXP 	rightAnchor: text = 'Very much'
1.8924 	EXP 	ratingSlider: markerPos = np.float64(0.5)
1.8924 	EXP 	ratingValueText: text = 'Rating: 0.5'
1.9098 	EXP 	leftAnchor: text = 'Not at all'
1.9098 	EXP 	rightAnchor: text = 'Very much'
1.9098 	EXP 	ratingSlider: markerPos = np.float64(0.5)
1.9098 	EXP 	ratingValueText: text = 'Rating: 0.5'
1.9270 	EXP 	leftAnchor: text = 'Not at all'
1.9270 	EXP 	rightAnchor: text = 'Very much'
1.9270 	EXP 	ratingSlider: markerPos = np.float64(0.5)
1.9270 	EXP 	ratingValueText: text = 'Rating: 0.5'
1.9443 	EXP 	leftAnchor: text = 'Not at all'
1.9443 	EXP 	rightAnchor: text = 'Very much'
1.9443 	EXP 	ratingSlider: markerPos = np.float64(0.5)
1.9443 	EXP 	ratingValueText: text = 'Rating: 0.5'
1.9616 	EXP 	leftAnchor: text = 'Not at all'
1.9616 	EXP 	rightAnchor: text = 'Very much'
1.9616 	EXP 	ratingSlider: markerPos = np.float64(0.5)
1.9616 	EXP 	ratingValueText: text = 'Rating: 0.5'
1.9792 	EXP 	leftAnchor: text = 'Not at all'
1.9792 	EXP 	rightAnchor: text = 'Very much'
1.9792 	EXP 	ratingSlider: markerPos = np.float64(0.5)
1.9792 	EXP 	ratingValueText: text = 'Rating: 0.5'
1.9966 	EXP 	leftAnchor: text = 'Not at all'
1.9966 	EXP 	rightAnchor: text = 'Very much'
1.9966 	EXP 	ratingSlider: markerPos = np.float64(0.5)
1.9966 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.0139 	EXP 	leftAnchor: text = 'Not at all'
2.0139 	EXP 	rightAnchor: text = 'Very much'
2.0139 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.0139 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.0314 	EXP 	leftAnchor: text = 'Not at all'
2.0314 	EXP 	rightAnchor: text = 'Very much'
2.0314 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.0314 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.0489 	EXP 	leftAnchor: text = 'Not at all'
2.0489 	EXP 	rightAnchor: text = 'Very much'
2.0489 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.0489 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.0663 	EXP 	leftAnchor: text = 'Not at all'
2.0663 	EXP 	rightAnchor: text = 'Very much'
2.0663 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.0663 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.0836 	EXP 	leftAnchor: text = 'Not at all'
2.0836 	EXP 	rightAnchor: text = 'Very much'
2.0836 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.0836 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.1010 	EXP 	leftAnchor: text = 'Not at all'
2.1010 	EXP 	rightAnchor: text = 'Very much'
2.1010 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.1010 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.1189 	EXP 	leftAnchor: text = 'Not at all'
2.1189 	EXP 	rightAnchor: text = 'Very much'
2.1189 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.1189 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.1366 	EXP 	leftAnchor: text = 'Not at all'
2.1366 	EXP 	rightAnchor: text = 'Very much'
2.1366 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.1366 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.1688 	WARNING 	t of last frame was 32.17ms (=1/31)
2.1688 	EXP 	leftAnchor: text = 'Not at all'
2.1688 	EXP 	rightAnchor: text = 'Very much'
2.1688 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.1688 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.1863 	EXP 	leftAnchor: text = 'Not at all'
2.1863 	EXP 	rightAnchor: text = 'Very much'
2.1863 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.1863 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.2035 	EXP 	leftAnchor: text = 'Not at all'
2.2035 	EXP 	rightAnchor: text = 'Very much'
2.2035 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.2035 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.2352 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
2.2351 	EXP 	leftAnchor: text = 'Not at all'
2.2351 	EXP 	rightAnchor: text = 'Very much'
2.2351 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.2351 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.2531 	EXP 	leftAnchor: text = 'Not at all'
2.2531 	EXP 	rightAnchor: text = 'Very much'
2.2531 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.2531 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.2708 	EXP 	leftAnchor: text = 'Not at all'
2.2708 	EXP 	rightAnchor: text = 'Very much'
2.2708 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.2708 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.2886 	EXP 	leftAnchor: text = 'Not at all'
2.2886 	EXP 	rightAnchor: text = 'Very much'
2.2886 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.2886 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.3063 	EXP 	leftAnchor: text = 'Not at all'
2.3063 	EXP 	rightAnchor: text = 'Very much'
2.3063 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.3063 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.3233 	EXP 	leftAnchor: text = 'Not at all'
2.3233 	EXP 	rightAnchor: text = 'Very much'
2.3233 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.3233 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.3404 	EXP 	leftAnchor: text = 'Not at all'
2.3404 	EXP 	rightAnchor: text = 'Very much'
2.3404 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.3404 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.3575 	EXP 	leftAnchor: text = 'Not at all'
2.3575 	EXP 	rightAnchor: text = 'Very much'
2.3575 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.3575 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.3747 	EXP 	leftAnchor: text = 'Not at all'
2.3747 	EXP 	rightAnchor: text = 'Very much'
2.3747 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.3747 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.3918 	EXP 	leftAnchor: text = 'Not at all'
2.3918 	EXP 	rightAnchor: text = 'Very much'
2.3918 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.3918 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.4091 	EXP 	leftAnchor: text = 'Not at all'
2.4091 	EXP 	rightAnchor: text = 'Very much'
2.4091 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.4091 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.4263 	EXP 	leftAnchor: text = 'Not at all'
2.4263 	EXP 	rightAnchor: text = 'Very much'
2.4263 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.4263 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.4434 	EXP 	leftAnchor: text = 'Not at all'
2.4434 	EXP 	rightAnchor: text = 'Very much'
2.4434 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.4434 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.4605 	EXP 	leftAnchor: text = 'Not at all'
2.4605 	EXP 	rightAnchor: text = 'Very much'
2.4605 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.4605 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.4779 	EXP 	leftAnchor: text = 'Not at all'
2.4779 	EXP 	rightAnchor: text = 'Very much'
2.4779 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.4779 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.4950 	EXP 	leftAnchor: text = 'Not at all'
2.4950 	EXP 	rightAnchor: text = 'Very much'
2.4950 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.4950 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.5125 	EXP 	leftAnchor: text = 'Not at all'
2.5125 	EXP 	rightAnchor: text = 'Very much'
2.5125 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.5125 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.5298 	EXP 	leftAnchor: text = 'Not at all'
2.5298 	EXP 	rightAnchor: text = 'Very much'
2.5298 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.5298 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.5469 	EXP 	leftAnchor: text = 'Not at all'
2.5469 	EXP 	rightAnchor: text = 'Very much'
2.5469 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.5469 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.5640 	EXP 	leftAnchor: text = 'Not at all'
2.5640 	EXP 	rightAnchor: text = 'Very much'
2.5640 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.5640 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.5812 	EXP 	leftAnchor: text = 'Not at all'
2.5812 	EXP 	rightAnchor: text = 'Very much'
2.5812 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.5812 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.5985 	EXP 	leftAnchor: text = 'Not at all'
2.5985 	EXP 	rightAnchor: text = 'Very much'
2.5985 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.5985 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.6160 	EXP 	leftAnchor: text = 'Not at all'
2.6160 	EXP 	rightAnchor: text = 'Very much'
2.6160 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.6160 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.6344 	EXP 	leftAnchor: text = 'Not at all'
2.6344 	EXP 	rightAnchor: text = 'Very much'
2.6344 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.6344 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.6519 	EXP 	leftAnchor: text = 'Not at all'
2.6519 	EXP 	rightAnchor: text = 'Very much'
2.6519 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.6519 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.6695 	EXP 	leftAnchor: text = 'Not at all'
2.6695 	EXP 	rightAnchor: text = 'Very much'
2.6695 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.6695 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.6867 	EXP 	leftAnchor: text = 'Not at all'
2.6867 	EXP 	rightAnchor: text = 'Very much'
2.6867 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.6867 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.7050 	EXP 	leftAnchor: text = 'Not at all'
2.7050 	EXP 	rightAnchor: text = 'Very much'
2.7050 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.7050 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.7227 	EXP 	leftAnchor: text = 'Not at all'
2.7227 	EXP 	rightAnchor: text = 'Very much'
2.7227 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.7227 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.7401 	EXP 	leftAnchor: text = 'Not at all'
2.7401 	EXP 	rightAnchor: text = 'Very much'
2.7401 	EXP 	ratingSlider: markerPos = np.float64(0.5)
2.7401 	EXP 	ratingValueText: text = 'Rating: 0.5'
2.7576 	EXP 	leftAnchor: text = 'Not at all'
2.7576 	EXP 	rightAnchor: text = 'Very much'
