product_id,version,image_path,thisN,thisTrialN,thisRepN,ratingSlider.response,ratingSlider.rt,ratingMouse.x,ratingMouse.y,ratingMouse.leftButton,ratingMouse.midButton,ratingMouse.rightButton,ratingMouse.time,memoryKey.keys,memoryKey.rt,memoryKey.duration,main_loop.thisRepN,main_loop.thisTrialN,main_loop.thisN,main_loop.thisIndex,thisRow.t,notes,Welcome.started,text_welcome.started,key_resp.started,Welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions.started,text_instructions.started,key_resp_instructions.started,instructions.stopped,key_resp_instructions.keys,key_resp_instructions.rt,key_resp_instructions.duration,setOrder.started,setOrder.stopped,fixation.started,text_fixation.started,fixation.stopped,ratingTrial.started,productImage.started,questionText.started,ratingValueText.started,ratingSlider.started,sliderCover.started,ratingMouse.started,leftAnchor.started,rightAnchor.started,warningText.started,ratingTrial.stopped,liking,liking_initMouse,liking_RT,taste,taste_initMouse,taste_RT,health,health_initMouse,health_RT,main_loop.ratingSlider.response,main_loop.ratingSlider.rt,main_loop.ratingMouse.x,main_loop.ratingMouse.y,main_loop.ratingMouse.leftButton,main_loop.ratingMouse.midButton,main_loop.ratingMouse.rightButton,main_loop.ratingMouse.time,memory_count_now,memory_target_now,memoryTrial.started,memoryTrial.stopped,memory_correct_product,memory_chosen,memory_accuracy,memory_RT,main_loop.memoryKey.keys,text_fixation.stopped,memoryQuestion.started,opt1Text.started,opt2Text.started,opt3Text.started,memoryKey.started,main_loop.memoryKey.rt,main_loop.memoryKey.duration,thanks.started,endText.started,endKey.started,thanks.stopped,endKey.keys,endKey.rt,endKey.duration,participant_ID,age,date,expName,expVersion,psychopyVersion,frameRate,expStart,
Cheetos,original,taste&health/Cheetos_original.png,17,17,0,4.9,0.23468870800206787,"[np.float64(0.1322222222222222), np.float64(-0.2811111111111111), np.float64(0.14222222222222222)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.31159166599900345, 0.9602833329990972, 1.5621842910004489]",None,,,0,17,17,17,65.48808558400196,,,,,,,,,,,,,,,,,,65.48072512500221,65.48808558400196,65.97174562500004,66.04232041700016,66.07517062500119,66.07517062500119,66.07517062500119,67.5571875420028,66.07517062500119,0.061744291000650264,66.07517062500119,66.07517062500119,66.07517062500119,68.12334645900046,0.8,0.8,0.11371629099812708,4.8,4.8,0.361096542001178,4.9,4.9,0.07884854199801339,4.9,0.23468870800206787,"[np.float64(0.1322222222222222), np.float64(-0.2811111111111111), np.float64(0.14222222222222222)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.31159166599900345, 0.9602833329990972, 1.5621842910004489]",1,3,68.12353191700095,68.12356716700015,,,,,None,66.07517062500119,,,,,,,,,,,,,,,hi,33,2026-03-16_15h44.51.082,products_online,,2025.1.1,None,2026-03-16 15h45.01.846178 +0200,
Nutella,original,taste&health/Nutella_original.png,18,18,0,0.8,0.4520580409989634,"[np.float64(0.34555555555555556), np.float64(-0.35888888888888887), np.float64(-0.27111111111111114)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.25796495800022967, 0.8304109999990033, 1.6310086250014137]",None,,,0,18,18,18,68.13837908400092,,,,,,,,,,,,,,,,,,68.12369008400128,68.13837908400092,68.62191812500168,68.69034758400085,68.72324041700267,68.72324041700267,68.72324041700267,70.0770293750029,68.72324041700267,0.06679850000000442,68.72324041700267,68.72324041700267,68.72324041700267,70.84191304200067,0.0,0.0,0.023749625001073582,6.9,6.9,0.32540679100202397,0.9,0.9,0.27616266699988046,0.8,0.4520580409989634,"[np.float64(0.34555555555555556), np.float64(-0.35888888888888887), np.float64(-0.27111111111111114)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.25796495800022967, 0.8304109999990033, 1.6310086250014137]",1,2,70.84210341700236,70.84213900000032,,,,,None,68.72324041700267,,,,,,,,,,,,,,,hi,33,2026-03-16_15h44.51.082,products_online,,2025.1.1,None,2026-03-16 15h45.01.846178 +0200,
WaffleCrisp,health,taste&health/WaffleCrisp_health.png,19,19,0,5.2,0.3385776249997434,"[np.float64(0.09777777777777778), np.float64(0.2311111111111111), np.float64(0.16777777777777778), np.float64(0.16777777777777778)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0.1356530830016709, 0.8202948329999344, 1.5513347080013773, 2.0414177499988]",None,,,0,19,19,19,70.85546012499981,,,,,,,,,,,,,,,,,,70.84226791699984,70.85546012499981,71.3384919170021,71.39957770900219,71.43304508400252,71.43304508400252,71.43304508400252,72.77825825000036,71.43304508400252,0.0574550419987645,71.43304508400252,71.43304508400252,71.43304508400252,73.47204187500029,5.7,5.8,0.15113645900055417,4.5,4.5,0.1768757909994747,5.1,5.1,0.20526345899997978,5.2,0.3385776249997434,"[np.float64(0.09777777777777778), np.float64(0.2311111111111111), np.float64(0.16777777777777778), np.float64(0.16777777777777778)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0.1356530830016709, 0.8202948329999344, 1.5513347080013773, 2.0414177499988]",,,73.47227816700251,73.47231291700155,,,,,None,71.43304508400252,,,,,,,,,,,,,,,hi,33,2026-03-16_15h44.51.082,products_online,,2025.1.1,None,2026-03-16 15h45.01.846178 +0200,
Tapuchips,health,taste&health/Tapuchips_health.png,20,20,0,4.1,0.20239479200245114,"[np.float64(0.015555555555555555), np.float64(-0.20555555555555555), np.float64(0.058888888888888886)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.33183591599663487, 0.9488917909984593, 1.5000649579997116]",2,1.5882684589996643,None,0,20,20,20,73.47664866700143,,,,,,,,,,,,,,,,,,73.47243900000103,73.47664866700143,73.96168908400068,74.02907008400143,74.06179858399992,74.06179858399992,74.06179858399992,75.53573787500136,74.06179858399992,0.05677654200189863,74.06179858399992,74.06179858399992,74.06179858399992,76.0497291669999,3.7,3.7,0.37908491700000013,1.5,1.5,0.09483904100125073,4.1,4.1,0.02582174999770359,4.1,0.20239479200245114,"[np.float64(0.015555555555555555), np.float64(-0.20555555555555555), np.float64(0.058888888888888886)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.33183591599663487, 0.9488917909984593, 1.5000649579997116]",1,1,76.06189358400297,77.66163195900299,Tapuchips,Tapuchips,1,1.5882684589996643,2,74.06179858399992,76.0670928340005,76.0670928340005,76.0670928340005,76.0670928340005,76.0670928340005,1.5882684589996643,None,,,,,,,,hi,33,2026-03-16_15h44.51.082,products_online,,2025.1.1,None,2026-03-16 15h45.01.846178 +0200,
Tamar,taste,taste&health/Tamar_taste.png,21,21,0,0.8,0.396410500001366,"[np.float64(0.13444444444444445), np.float64(0.03666666666666667), np.float64(0.03666666666666667), np.float64(-0.27111111111111114), np.float64(-0.27111111111111114)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0.35113716699925135, 0.9159326250010054, 1.3006773330016586, 1.6912857079987589, 2.1422376670016092]",None,,,0,21,21,21,77.67056191700249,,,,,,,,,,,,,,,,,,77.66192870899977,77.67056191700249,78.15544795900132,78.21492612500151,78.25065620900205,78.25065620900205,78.25065620900205,79.71727687500243,78.25065620900205,0.053260208002029685,78.25065620900205,78.25065620900205,78.25065620900205,80.43089754200264,0.9,0.9,0.22271645900036674,3.9,3.9,0.06034649999855901,4.8,4.8,0.39322237499800394,0.8,0.396410500001366,"[np.float64(0.13444444444444445), np.float64(0.03666666666666667), np.float64(0.03666666666666667), np.float64(-0.27111111111111114), np.float64(-0.27111111111111114)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0.35113716699925135, 0.9159326250010054, 1.3006773330016586, 1.6912857079987589, 2.1422376670016092]",,,80.4311195420014,80.43115587500142,,,,,None,78.25065620900205,,,,,,,,,,,,,,,hi,33,2026-03-16_15h44.51.082,products_online,,2025.1.1,None,2026-03-16 15h45.01.846178 +0200,
Nutella,health,taste&health/Nutella_health.png,22,22,0,6.4,0.5251621249990421,"[np.float64(-0.2922222222222222), np.float64(-0.27666666666666667), np.float64(-0.27666666666666667), np.float64(0.29)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0.33658229100183235, 0.7633618750005553, 1.176262166001834, 1.6504498750000494]",3,1.495002083000145,None,0,22,22,22,80.43854070900124,,,,,,,,,,,,,,,,,,80.43128162500216,80.43854070900124,80.92173987500064,80.97620041700065,81.01329754200196,81.01329754200196,81.01329754200196,82.31251933400199,81.01329754200196,0.04506312499870546,81.01329754200196,81.01329754200196,81.01329754200196,82.82855166700028,6.3,6.3,0.026457416999619454,0.7,0.7,0.04661395799848833,0.8,0.8,0.23793074999775854,6.4,0.5251621249990421,"[np.float64(-0.2922222222222222), np.float64(-0.27666666666666667), np.float64(-0.27666666666666667), np.float64(0.29)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0.33658229100183235, 0.7633618750005553, 1.176262166001834, 1.6504498750000494]",2,2,82.83832724999957,84.3459662919995,Nutella,Allin,0,1.495002083000145,3,81.01329754200196,82.84355945900097,82.84355945900097,82.84355945900097,82.84355945900097,82.84355945900097,1.495002083000145,None,,,,,,,,hi,33,2026-03-16_15h44.51.082,products_online,,2025.1.1,None,2026-03-16 15h45.01.846178 +0200,
Tapuchips,taste,taste&health/Tapuchips_taste.png,23,23,0,3.4,0.4826819580011943,"[np.float64(0.22777777777777777), np.float64(0.22777777777777777), np.float64(0.06222222222222222), np.float64(0.06222222222222222), np.float64(-0.006666666666666667), np.float64(-0.006666666666666667)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33), np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0.3353035000000091, 0.6648163329991803, 1.1136280409991741, 1.480255540998769, 1.9759856249984296, 2.385861999999179]",None,,,0,23,23,23,84.35507383400181,,,,,,,,,,,,,,,,,,84.34634529200048,84.35507383400181,84.83893629200247,84.90356729199993,84.93984316700153,84.93984316700153,84.93984316700153,86.58382637500108,84.93984316700153,0.05753537499913364,84.93984316700153,84.93984316700153,84.93984316700153,87.40680970900212,3.4,3.4,0.3307694579998497,5.7,5.7,0.3832119580001745,4.1,4.1,0.24075799999991432,3.4,0.4826819580011943,"[np.float64(0.22777777777777777), np.float64(0.22777777777777777), np.float64(0.06222222222222222), np.float64(0.06222222222222222), np.float64(-0.006666666666666667), np.float64(-0.006666666666666667)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33), np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0.3353035000000091, 0.6648163329991803, 1.1136280409991741, 1.480255540998769, 1.9759856249984296, 2.385861999999179]",2,1,87.40703816700261,87.40707320900037,,,,,None,84.93984316700153,,,,,,,,,,,,,,,hi,33,2026-03-16_15h44.51.082,products_online,,2025.1.1,None,2026-03-16 15h45.01.846178 +0200,
ChocolatePara,original,taste&health/ChocolatePara_original.png,24,24,0,0.5,0.1773012919984467,"[np.float64(-0.25), np.float64(0.18), np.float64(-0.3022222222222222), np.float64(-0.3022222222222222)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0.35363987499658833, 0.8382267909983057, 1.3923000830000092, 1.901775540998642]",None,,,0,24,24,24,87.42252491700128,,,,,,,,,,,,,,,,,,87.40719837500001,87.42252491700128,87.90532066699961,87.95697441700031,87.99510695900244,87.99510695900244,87.99510695900244,89.35891354200066,87.99510695900244,0.049919500001124106,87.99510695900244,87.99510695900244,87.99510695900244,89.87056375000247,1.1,1.1,0.0423009580008511,5.3,5.3,0.3188305420007964,0.6,0.6,0.02591533399754553,0.5,0.1773012919984467,"[np.float64(-0.25), np.float64(0.18), np.float64(-0.3022222222222222), np.float64(-0.3022222222222222)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0.35363987499658833, 0.8382267909983057, 1.3923000830000092, 1.901775540998642]",,,89.87079274999996,89.87082783400183,,,,,None,87.99510695900244,,,,,,,,,,,,,,,hi,33,2026-03-16_15h44.51.082,products_online,,2025.1.1,None,2026-03-16 15h45.01.846178 +0200,
WaffleCrisp,taste,taste&health/WaffleCrisp_taste.png,25,25,0,6.9,0.3446591249994526,"[np.float64(0.23777777777777778), np.float64(0.21777777777777776), np.float64(0.3433333333333333), np.float64(0.3433333333333333)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0.3954792090007686, 0.8288329999995767, 1.2464294169985806, 1.7167879589978838]",None,,,0,25,25,25,89.87517979200129,,,,,,,,,,,,,,,,,,89.87097687500136,89.87517979200129,90.35973483400085,90.40790974999982,90.44477862500207,90.44477862500207,90.44477862500207,91.51759879200108,90.44477862500207,0.037100249999639345,90.44477862500207,90.44477862500207,90.44477862500207,92.17768120900291,6.8,6.8,0.1705127919994993,5.8,5.8,0.03940899999724934,5.6,5.6,0.02516808300060802,6.9,0.3446591249994526,"[np.float64(0.23777777777777778), np.float64(0.21777777777777776), np.float64(0.3433333333333333), np.float64(0.3433333333333333)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0.3954792090007686, 0.8288329999995767, 1.2464294169985806, 1.7167879589978838]",,,92.17788099999962,92.17791554200085,,,,,None,90.44477862500207,,,,,,,,,,,,,,,hi,33,2026-03-16_15h44.51.082,products_online,,2025.1.1,None,2026-03-16 15h45.01.846178 +0200,
Cornflakes,taste,taste&health/Cornflakes_taste.png,26,26,0,2.6,0.09332774999711546,"[np.float64(0.30333333333333334), np.float64(0.30333333333333334), np.float64(-0.09)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.5939335000002757, 1.0245123749991762, 1.5579113329986285]",None,,,0,26,26,26,92.18901874999938,,,,,,,,,,,,,,,,,,92.17803979200107,92.18901874999938,92.67199241700291,92.71258012500039,92.74966208400292,92.74966208400292,92.74966208400292,93.8719359170027,92.74966208400292,0.034682125002291286,92.74966208400292,92.74966208400292,92.74966208400292,94.38699895900209,2.6,2.6,0.025428249999094987,5.7,5.7,0.03439987499950803,6.4,6.5,0.06517012500262354,2.6,0.09332774999711546,"[np.float64(0.30333333333333334), np.float64(0.30333333333333334), np.float64(-0.09)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.5939335000002757, 1.0245123749991762, 1.5579113329986285]",,,94.38718370900096,94.38721816700127,,,,,None,92.74966208400292,,,,,,,,,,,,,,,hi,33,2026-03-16_15h44.51.082,products_online,,2025.1.1,None,2026-03-16 15h45.01.846178 +0200,
Nutella,taste,taste&health/Nutella_taste.png,27,27,0,2.3,0.1827426669988199,"[np.float64(-0.24444444444444444), np.float64(-0.12333333333333334), np.float64(-0.12333333333333334), np.float64(0.14777777777777779)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0.36650899999949615, 0.9927794590003032, 1.5182102500002657, 2.0569905419979477]",None,,,0,27,27,27,94.3915740420016,,,,,,,,,,,,,,,,,,94.38734079200003,94.3915740420016,94.87582462499995,94.92577645900019,94.96333458400113,94.96333458400113,94.96333458400113,96.47957937500178,94.96333458400113,0.03857720800078823,94.96333458400113,94.96333458400113,94.96333458400113,96.99468529200021,1.1,1.1,0.4117709999991348,2.3,2.3,0.09879795799861313,2.3,4.9,0.028987583998969058,2.3,0.1827426669988199,"[np.float64(-0.24444444444444444), np.float64(-0.12333333333333334), np.float64(-0.12333333333333334), np.float64(0.14777777777777779)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0.36650899999949615, 0.9927794590003032, 1.5182102500002657, 2.0569905419979477]",3,2,96.9948894170011,96.99492504199952,,,,,None,94.96333458400113,,,,,,,,,,,,,,,hi,33,2026-03-16_15h44.51.082,products_online,,2025.1.1,None,2026-03-16 15h45.01.846178 +0200,
Allin,original,taste&health/Allin_original.png,28,28,0,4.6,0.15825395800129627,"[np.float64(0.2866666666666667), np.float64(0.29555555555555557), np.float64(0.11222222222222222)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.12165004199778195, 0.7334960419975687, 1.2619223749970843]",None,,,0,28,28,28,97.00569270900087,,,,,,,,,,,,,,,,,,96.99504974999945,97.00569270900087,97.4912412090016,97.5471835419994,97.58695441700183,97.58695441700183,97.58695441700183,98.84514495900294,97.58695441700183,0.052278999999543885,97.58695441700183,97.58695441700183,97.58695441700183,99.35627045900037,6.3,6.3,0.16392966599960346,4.6,4.6,0.02649366700279643,6.4,6.4,0.08030999999755295,4.6,0.15825395800129627,"[np.float64(0.2866666666666667), np.float64(0.29555555555555557), np.float64(0.11222222222222222)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.12165004199778195, 0.7334960419975687, 1.2619223749970843]",,,99.35648650000076,99.35652150000169,,,,,None,97.58695441700183,,,,,,,,,,,,,,,hi,33,2026-03-16_15h44.51.082,products_online,,2025.1.1,None,2026-03-16 15h45.01.846178 +0200,
XL,original,taste&health/XL_original.png,29,29,0,4.3,0.39545812500000466,"[np.float64(-0.20555555555555555), np.float64(-0.06666666666666667), np.float64(0.08333333333333333)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.3340675420004118, 1.0022026670012565, 1.7529858329980925]",None,,,0,29,29,29,99.36080683399996,,,,,,,,,,,,,,,,,,99.35665595899991,99.36080683399996,99.84340275000068,99.9001487500027,99.93631616700077,99.93631616700077,99.93631616700077,101.46624612500091,99.93631616700077,0.04364316699866322,99.93631616700077,99.93631616700077,99.93631616700077,102.17437633400186,4.3,4.3,0.2207707079978718,2.9,2.9,0.13428237499829265,1.5,1.5,0.3814684169992688,4.3,0.39545812500000466,"[np.float64(-0.20555555555555555), np.float64(-0.06666666666666667), np.float64(0.08333333333333333)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.3340675420004118, 1.0022026670012565, 1.7529858329980925]",,,102.17456445900098,102.1746010420029,,,,,None,99.93631616700077,,,,,,,,,,,,,,,hi,33,2026-03-16_15h44.51.082,products_online,,2025.1.1,None,2026-03-16 15h45.01.846178 +0200,
Cornflakes,health,taste&health/Cornflakes_health.png,30,30,0,4.2,0.5168950410006801,"[np.float64(-0.02), np.float64(-0.21666666666666667), np.float64(0.06555555555555556)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.13445824999871547, 0.9596094160006032, 1.853050624999014]",None,,,0,30,30,30,102.1892421670018,,,,,,,,,,,,,,,,,,102.17472787500083,102.1892421670018,102.67280550000214,102.72636629200133,102.762455125001,102.762455125001,102.762455125001,104.24969287500062,102.762455125001,0.05178383400198072,102.762455125001,102.762455125001,102.762455125001,105.09798004200275,3.3,3.3,0.1758618749991001,1.4,1.4,0.2943498329987051,4.1,4.1,0.364483208002639,4.2,0.5168950410006801,"[np.float64(-0.02), np.float64(-0.21666666666666667), np.float64(0.06555555555555556)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.13445824999871547, 0.9596094160006032, 1.853050624999014]",,,105.09816616700118,105.09820154200133,,,,,None,102.762455125001,,,,,,,,,,,,,,,hi,33,2026-03-16_15h44.51.082,products_online,,2025.1.1,None,2026-03-16 15h45.01.846178 +0200,
TimTam,original,taste&health/TimTam_original.png,31,31,0,1.9,0.4426622499995574,"[np.float64(-0.10444444444444445), np.float64(0.08777777777777777), np.float64(-0.15777777777777777)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.401499417002924, 1.2773058750026394, 2.099138750003476]",None,,,0,31,31,31,105.10585262500172,,,,,,,,,,,,,,,,,,105.09832833400287,105.10585262500172,105.58945320900239,105.64201025000148,105.67886987500242,105.67886987500242,105.67886987500242,107.48320041700208,105.67886987500242,0.04382616699876962,105.67886987500242,105.67886987500242,105.67886987500242,108.25706654200258,4.4,4.4,0.34336174999771174,2.0,2.0,0.29195058299956145,2.5,2.5,0.4410898329988413,1.9,0.4426622499995574,"[np.float64(-0.10444444444444445), np.float64(0.08777777777777777), np.float64(-0.15777777777777777)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.401499417002924, 1.2773058750026394, 2.099138750003476]",,,108.25725212500038,108.25728733399956,,,,,None,105.67886987500242,,,,,,,,,,,,,,,hi,33,2026-03-16_15h44.51.082,products_online,,2025.1.1,None,2026-03-16 15h45.01.846178 +0200,
Tapuchips,original,taste&health/Tapuchips_original.png,32,32,0,0.6,0.5095647500020277,"[np.float64(0.3377777777777778), np.float64(0.1811111111111111), np.float64(-0.2866666666666667)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.1356527499992808, 0.9801253330006148, 1.796579791000113]",None,,,0,32,32,32,108.26148074999946,,,,,,,,,,,,,,,,,,108.25741345899951,108.26148074999946,108.75576379199993,108.80638529200223,108.84274583400111,108.84274583400111,108.84274583400111,110.34524579200297,108.84274583400111,0.04911391600035131,108.84274583400111,108.84274583400111,108.84274583400111,111.1275842089999,0.7,0.7,0.2917913330020383,5.3,5.3,0.31286366600033944,6.8,6.8,0.1830888340009551,0.6,0.5095647500020277,"[np.float64(0.3377777777777778), np.float64(0.1811111111111111), np.float64(-0.2866666666666667)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.1356527499992808, 0.9801253330006148, 1.796579791000113]",3,1,111.1277724169995,111.12780629200279,,,,,None,108.84274583400111,,,,,,,,,,,,,,,hi,33,2026-03-16_15h44.51.082,products_online,,2025.1.1,None,2026-03-16 15h45.01.846178 +0200,
TimTam,taste,taste&health/TimTam_taste.png,33,33,0,3.6,0.3741447079992213,"[np.float64(-0.056666666666666664), np.float64(0.01)]","[np.float64(-0.33), np.float64(-0.33)]","[1, 1]","[0, 0]","[0, 0]","[0.8510875840001972, 1.5999577500006126]",None,,,0,33,33,33,111.13951537500179,,,,,,,,,,,,,,,,,,111.12793312500071,111.13951537500179,111.62276441699942,111.6751143750007,111.71278970899948,111.71278970899948,111.71278970899948,113.08807179200085,111.71278970899948,0.04732433299795957,111.71278970899948,111.71278970899948,111.71278970899948,113.79404854200038,2.0,2.0,0.041316957998787984,3.6,3.6,0.22208075000162353,2.9,3.0,0.3168192500015721,3.6,0.3741447079992213,"[np.float64(-0.056666666666666664), np.float64(0.01)]","[np.float64(-0.33), np.float64(-0.33)]","[1, 1]","[0, 0]","[0, 0]","[0.8510875840001972, 1.5999577500006126]",,,113.79422320900267,113.79425812500267,,,,,None,111.71278970899948,,,,,,,,,,,,,,,hi,33,2026-03-16_15h44.51.082,products_online,,2025.1.1,None,2026-03-16 15h45.01.846178 +0200,
Tamar,health,taste&health/Tamar_health.png,34,34,0,6.6,0.5225966660000267,"[np.float64(-0.28555555555555556), np.float64(-0.28555555555555556), np.float64(-0.12), np.float64(0.3111111111111111)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0.34897270900182775, 0.8365970840022783, 1.3298383750006906, 1.8027831250001327]",None,,,0,34,34,34,113.80621254200014,,,,,,,,,,,,,,,,,,113.79438250000021,113.80621254200014,114.28924120900047,114.3312217920029,114.36730629200247,114.36730629200247,114.36730629200247,115.80195200000162,114.36730629200247,0.0369793749996461,114.36730629200247,114.36730629200247,114.36730629200247,116.6489794170011,2.3,2.3,0.025372250001964858,6.5,6.5,0.3679359160014428,0.7,0.7,0.386707290999766,6.6,0.5225966660000267,"[np.float64(-0.28555555555555556), np.float64(-0.28555555555555556), np.float64(-0.12), np.float64(0.3111111111111111)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0.34897270900182775, 0.8365970840022783, 1.3298383750006906, 1.8027831250001327]",,,116.64917895899998,116.64921295900058,,,,,None,114.36730629200247,,,,,,,,,,,,,,,hi,33,2026-03-16_15h44.51.082,products_online,,2025.1.1,None,2026-03-16 15h45.01.846178 +0200,
Cheetos,taste,taste&health/Cheetos_taste.png,35,35,0,2.7,0.32562483299989253,"[np.float64(-0.19555555555555557), np.float64(-0.25222222222222224), np.float64(-0.07666666666666666)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.34978941599911195, 1.0893885410005169, 1.7676971660002891]",None,,,0,35,35,35,116.65621683400241,,,,,,,,,,,,,,,,,,116.64933812500021,116.65621683400241,117.13926683400132,117.19280887500281,117.22911241700058,117.22911241700058,117.22911241700058,118.84321716700288,117.22911241700058,0.043611709003016585,117.22911241700058,117.22911241700058,117.22911241700058,119.48185945899968,2.8,2.8,0.15112029200099641,1.0,1.0,0.21403791600096156,1.6,1.6,0.3949434999994992,2.7,0.32562483299989253,"[np.float64(-0.19555555555555557), np.float64(-0.25222222222222224), np.float64(-0.07666666666666666)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.34978941599911195, 1.0893885410005169, 1.7676971660002891]",2,3,119.48204716700275,119.4820811669997,,,,,None,117.22911241700058,,,,,,,,,,,,,,,hi,33,2026-03-16_15h44.51.082,products_online,,2025.1.1,None,2026-03-16 15h45.01.846178 +0200,
